problem_id,best_direct,original,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,top8,rank_order
leetcode_3511_find-the-winning-player-in-coin-game,762.3063000000001,809.168849,943.3055679999999,858.6141719999999,835.878302,750.2169510000001,815.990609,921.1449370000001,854.9746859999999,834.810779,750.2169510000001,"['rank_4', 'rank_5', 'rank_8', 'rank_3', 'rank_7', 'rank_2', 'rank_6', 'rank_1']"
leetcode_3514_shortest-distance-after-road-addition-queries-ii,767.4617509999999,870.6104799999999,8342.416220000001,848.7137189999999,884.438831,9789.612678999996,,,,,848.7137189999999,"['rank_2', 'rank_3', 'rank_1', 'rank_4']"
leetcode_3515_find-if-digit-game-can-be-won,976.312726,844.003392,880.5571400000001,,862.1714959999998,862.9301910000001,815.027415,,813.3208479999998,655.355454,655.355454,"['rank_8', 'rank_7', 'rank_5', 'rank_3', 'rank_4', 'rank_1']"
leetcode_3516_design-neighbor-sum-service,804.516195,823.28257,960.3126740000001,853.925974,834.6817120000001,798.5099460000001,840.9673799999999,936.293413,900.7347289999999,,798.5099460000001,"['rank_4', 'rank_3', 'rank_5', 'rank_2', 'rank_7', 'rank_6', 'rank_1']"
leetcode_3517_shortest-distance-after-road-addition-queries-i,913.537151,869.258654,802.9684050000001,,,846.84947,794.591118,,821.750022,831.5963570000002,794.591118,"['rank_5', 'rank_1', 'rank_7', 'rank_8', 'rank_4']"
leetcode_3518_maximum-multiplication-score,799.935137,916.3419680000001,859.5645949999999,,802.468879,908.703385,787.7025090000002,888.233491,802.6742700000002,725.7943319999999,725.7943319999999,"['rank_8', 'rank_5', 'rank_3', 'rank_7', 'rank_1', 'rank_6', 'rank_4']"
leetcode_3519_find-the-number-of-winning-players,,817.4337099999999,,835.01044,,,,,,,835.01044,['rank_2']
leetcode_3522_find-the-power-of-k-size-subarrays-i,835.1854870000001,836.636938,799.6504309999998,820.4872329999997,854.7068119999999,899.0992369999999,832.457985,813.8731290000001,787.567844,,787.567844,"['rank_7', 'rank_1', 'rank_6', 'rank_2', 'rank_5', 'rank_3', 'rank_4']"
leetcode_3523_find-the-power-of-k-size-subarrays-ii,846.2240860000002,872.4661219999999,848.754024,761.7334540000002,789.9274959999999,760.710086,871.377799,797.8271860000001,,,760.710086,"['rank_4', 'rank_2', 'rank_3', 'rank_6', 'rank_1', 'rank_5']"
leetcode_3524_minimum-number-of-flips-to-make-binary-grid-palindromic-ii,868.533821,915.2189000000001,831.656735,,,,,,,,831.656735,['rank_1']
leetcode_3525_maximum-energy-boost-from-two-drinks,1017.744293,855.823733,,,,,,,,,,[]
leetcode_3527_alternating-groups-iii,838.226984,871.1999400000002,,,,,,,,,,[]
leetcode_3528_reach-end-of-array-with-max-score,,,849.6320909999998,,,849.7257769999999,1008.0268410000001,,830.4252799999999,752.851079,752.851079,"['rank_8', 'rank_7', 'rank_1', 'rank_4', 'rank_5']"
leetcode_3531_minimum-amount-of-damage-dealt-to-bob,859.7193709999999,946.1232390000001,,764.4666099999998,828.2157449999999,933.036383,768.2778329999999,,,,764.4666099999998,"['rank_2', 'rank_5', 'rank_3', 'rank_4']"
leetcode_3532_time-taken-to-mark-all-nodes,1186.28462,1269.8647189999997,1238.034923,,,,1236.8269120000002,,,,1236.8269120000002,"['rank_5', 'rank_1']"
leetcode_3533_snake-in-matrix,923.1398439999998,879.269728,827.8765109999999,841.3288769999999,796.9391999999998,861.930063,880.801489,797.518888,819.16737,855.2824469999998,796.9391999999998,"['rank_3', 'rank_6', 'rank_7', 'rank_1', 'rank_2', 'rank_8', 'rank_4', 'rank_5']"
leetcode_3534_count-almost-equal-pairs-i,,765.023686,,862.490385,880.8194709999999,,871.3472410000002,818.277151,,658.244109,658.244109,"['rank_8', 'rank_6', 'rank_2', 'rank_5', 'rank_3']"
leetcode_3535_find-the-count-of-monotonic-pairs-i,,820.9419250000002,,,,,,,,,,[]
leetcode_3536_find-the-count-of-monotonic-pairs-ii,,854.4756030000001,1184.792768,,,,,,,,1184.792768,['rank_1']
leetcode_3540_hash-divided-string,894.193132,853.075315,860.279268,900.454759,845.660966,825.856452,981.650539,799.662362,780.002656,663.768981,663.768981,"['rank_8', 'rank_7', 'rank_6', 'rank_4', 'rank_3', 'rank_1', 'rank_2', 'rank_5']"
leetcode_3541_report-spam-message,876.9667259999999,874.2490240000002,737.330279,851.529347,933.5165999999998,796.9370350000002,811.5931670000001,823.4619900000001,884.1159260000001,710.7748760000001,710.7748760000001,"['rank_8', 'rank_1', 'rank_4', 'rank_5', 'rank_6', 'rank_2', 'rank_7', 'rank_3']"
leetcode_3542_maximum-value-sum-by-placing-three-rooks-ii,2961.497632,,,,2220.722025,,,1925.5553649999997,,,1925.5553649999997,"['rank_6', 'rank_3']"
leetcode_3543_count-substrings-that-satisfy-k-constraint-i,929.439259,830.5638139999999,895.3281470000001,781.944322,843.712095,818.1054319999998,947.9382230000001,894.293957,787.8461130000002,,781.944322,"['rank_2', 'rank_7', 'rank_4', 'rank_3', 'rank_6', 'rank_1', 'rank_5']"
leetcode_3548_find-the-count-of-good-integers,782.122214,730.892246,,753.329354,,835.4631700000001,,891.9090110000001,924.2491560000001,,753.329354,"['rank_2', 'rank_4', 'rank_6', 'rank_7']"
leetcode_3550_maximum-value-sum-by-placing-three-rooks-i,845.5612899999999,819.213633,,908.824843,,926.6837449999999,,,1676.7629350000002,,908.824843,"['rank_2', 'rank_4', 'rank_7']"
leetcode_3552_find-the-largest-palindrome-divisible-by-k,840.5779400000002,816.563269,,,,,,,,,,[]
leetcode_3553_check-if-two-chessboard-squares-have-the-same-color,797.6144789999998,996.83081,929.4954619999999,779.4009070000001,942.3607160000001,793.4774489999999,760.7672319999999,890.215484,733.0186849999999,902.6950870000001,733.0186849999999,"['rank_7', 'rank_5', 'rank_2', 'rank_4', 'rank_6', 'rank_8', 'rank_1', 'rank_3']"
leetcode_3555_final-array-state-after-k-multiplication-operations-i,825.2864490000001,859.052679,829.7231290000002,875.10875,825.4847970000002,815.7945350000001,893.7801639999999,,766.3317780000001,802.854421,766.3317780000001,"['rank_7', 'rank_8', 'rank_4', 'rank_3', 'rank_1', 'rank_2', 'rank_5']"
leetcode_3557_minimum-number-of-valid-strings-to-form-target-ii,841.8867210000001,816.8264240000001,797.6757939999999,,873.936946,,837.8462900000001,856.6410850000001,825.6174110000002,,797.6757939999999,"['rank_1', 'rank_7', 'rank_5', 'rank_6', 'rank_3']"
leetcode_3558_find-a-safe-walk-through-a-grid,902.3372770000001,819.9660940000002,,879.951927,910.9733819999999,,853.968597,881.667046,1160.9151479999998,,853.968597,"['rank_5', 'rank_2', 'rank_6', 'rank_3', 'rank_7']"
leetcode_3559_minimum-number-of-valid-strings-to-form-target-i,866.799632,885.2330059999999,847.161783,786.0245130000001,899.857199,,826.6692139999997,,938.918428,662.745768,662.745768,"['rank_8', 'rank_2', 'rank_5', 'rank_1', 'rank_3', 'rank_7']"
leetcode_3561_remove-methods-from-project,850.553642,795.4847669999999,839.7485720000001,813.9449599999999,845.8901470000001,820.056801,772.223836,,793.6049039999999,,772.223836,"['rank_5', 'rank_7', 'rank_2', 'rank_4', 'rank_1', 'rank_3']"
leetcode_3562_maximum-score-of-non-overlapping-intervals,771.613326,804.5552479999999,883.9267169999999,,941.494034,752.5423300000001,806.1561120000001,,,,752.5423300000001,"['rank_4', 'rank_5', 'rank_1', 'rank_3']"
leetcode_3563_select-cells-in-grid-with-maximum-score,760.4377290000001,852.3637949999999,827.5779459999999,,,893.5534010000001,,,888.4812079999999,,827.5779459999999,"['rank_1', 'rank_7', 'rank_4']"
leetcode_3566_find-the-sequence-of-strings-appeared-on-the-screen,827.0262589999999,899.1440760000002,,842.1586840000002,,,907.738498,,,,842.1586840000002,"['rank_2', 'rank_5']"
leetcode_3567_convert-date-to-binary,755.6968479999999,825.3502189999999,,928.9462290000001,,906.3370410000001,847.8399029999998,833.3197710000001,,790.9412940000002,790.9412940000002,"['rank_8', 'rank_6', 'rank_5', 'rank_4', 'rank_2']"
leetcode_3568_find-the-key-of-the-numbers,730.599804,821.266024,906.779046,909.198132,831.8178850000002,756.284247,811.1594580000001,919.802943,814.917632,834.4693390000001,756.284247,"['rank_4', 'rank_5', 'rank_7', 'rank_3', 'rank_8', 'rank_1', 'rank_2', 'rank_6']"
leetcode_3569_count-of-substrings-containing-every-vowel-and-k-consonants-ii,,860.4987679999999,,,,,,,,,,[]
leetcode_3570_count-of-substrings-containing-every-vowel-and-k-consonants-i,784.9518390000002,877.7972020000002,973.6372029999999,875.4091779999999,,,,,,,875.4091779999999,"['rank_2', 'rank_1']"
leetcode_3571_length-of-the-longest-increasing-path,749.0016880000002,798.3542399999999,,830.4886250000001,,804.4445749999999,805.351975,894.5482159999999,840.672508,,804.4445749999999,"['rank_4', 'rank_5', 'rank_2', 'rank_7', 'rank_6']"
leetcode_3573_count-substrings-that-can-be-rearranged-to-contain-a-string-i,847.755034,802.67924,781.15625,890.2689290000001,928.713489,,783.2871980000001,830.9515290000002,,,781.15625,"['rank_1', 'rank_5', 'rank_6', 'rank_2', 'rank_3']"
leetcode_3576_find-subtree-sizes-after-changes,920.091475,802.2973409999998,,,,,,,,,,[]
leetcode_3579_maximum-possible-number-by-binary-concatenation,746.114796,884.0338569999999,818.6994440000001,925.5738780000003,926.3476390000001,788.686797,885.6999509999999,889.221356,824.6795039999998,,788.686797,"['rank_4', 'rank_1', 'rank_7', 'rank_5', 'rank_6', 'rank_2', 'rank_3']"
leetcode_3580_find-the-occurrence-of-first-almost-equal-substring,804.9494179999999,760.3759250000002,776.3186709999999,897.910991,956.9532800000001,862.3685879999999,884.5785370000001,,849.621664,786.553745,776.3186709999999,"['rank_1', 'rank_8', 'rank_7', 'rank_4', 'rank_5', 'rank_2', 'rank_3']"
leetcode_3581_the-two-sneaky-numbers-of-digitville,838.0177280000001,796.5638799999999,,,,,,,,,,[]
leetcode_3582_find-indices-of-stable-mountains,820.004747,859.0303600000001,800.7660970000002,885.7271959999998,805.695928,911.028291,773.3795039999999,795.0093760000001,817.9893630000003,642.4525460000001,642.4525460000001,"['rank_8', 'rank_5', 'rank_6', 'rank_1', 'rank_3', 'rank_7', 'rank_2', 'rank_4']"
leetcode_3583_sorted-gcd-pair-queries,830.7601850000001,3476.2901900000006,752.3142760000001,2628.419704,,822.774985,,,771.5342440000001,2679.7490049999997,752.3142760000001,"['rank_1', 'rank_7', 'rank_4', 'rank_2', 'rank_8']"
leetcode_3584_find-the-lexicographically-smallest-valid-sequence,821.2950330000001,734.0425759999999,,,957.7470190000001,887.580773,,,,,887.580773,"['rank_4', 'rank_3']"
leetcode_3588_count-the-number-of-winning-sequences,910.389408,785.79423,,,814.9197169999999,,,,,,814.9197169999999,['rank_3']
leetcode_3591_shift-distance-between-two-strings,914.9132249999999,964.929992,,,,,,,,,,[]
leetcode_3593_find-the-maximum-factor-score-of-array,891.433358,837.116611,845.2839490000001,811.8580779999999,812.32702,,834.6821919999998,734.829547,880.4040600000001,,734.829547,"['rank_6', 'rank_2', 'rank_3', 'rank_5', 'rank_1', 'rank_7']"
leetcode_3594_identify-the-largest-outlier-in-an-array,786.2771429999999,794.8382089999999,,796.7942300000001,861.6730660000002,,,,,,796.7942300000001,"['rank_2', 'rank_3']"
leetcode_3595_rearrange-k-substrings-to-form-target-string,,736.174215,895.1358079999999,,,,,,,702.5614229999999,702.5614229999999,"['rank_8', 'rank_1']"
leetcode_3600_find-the-k-th-character-in-string-game-i,839.2160769999998,880.0076180000001,835.2750379999999,763.138417,782.598821,769.7636309999999,830.634384,,859.0759610000001,782.16859,763.138417,"['rank_2', 'rank_4', 'rank_8', 'rank_3', 'rank_5', 'rank_1', 'rank_7']"
leetcode_3601_find-the-k-th-character-in-string-game-ii,847.0302879999998,815.78393,804.7561419999998,924.3234199999998,846.3423549999998,760.215453,833.456836,931.8596229999999,811.6223029999999,818.5466770000002,760.215453,"['rank_4', 'rank_1', 'rank_7', 'rank_8', 'rank_5', 'rank_3', 'rank_2', 'rank_6']"
leetcode_3604_find-the-number-of-possible-ways-for-an-event,1046.4495160000001,10173.487591,,,,5146.197727,,,,2707.647888,2707.647888,"['rank_8', 'rank_4']"
leetcode_3605_construct-the-minimum-bitwise-array-i,815.3356159999997,769.563256,938.7713580000002,925.6381840000001,825.6131719999998,,752.3731290000001,807.4983019999997,,,752.3731290000001,"['rank_5', 'rank_6', 'rank_3', 'rank_2', 'rank_1']"
leetcode_3606_minimum-element-after-replacement-with-digit-sum,809.5126499999999,734.4897510000001,934.720143,891.7504329999999,941.5593819999998,778.7077730000001,894.496274,848.6219810000001,894.4625579999998,836.707838,778.7077730000001,"['rank_4', 'rank_8', 'rank_6', 'rank_2', 'rank_7', 'rank_5', 'rank_1', 'rank_3']"
leetcode_3607_minimum-division-operations-to-make-array-non-decreasing,,3691.621213,,,840.6682709999998,,,12706.720476000004,3859.6909879999994,,840.6682709999998,"['rank_3', 'rank_7', 'rank_6']"
leetcode_3610_find-x-sum-of-all-k-long-subarrays-i,868.4612310000001,875.4307400000001,794.086785,849.4681290000001,899.6788819999998,,934.987986,,,,794.086785,"['rank_1', 'rank_2', 'rank_3', 'rank_5']"
leetcode_3611_construct-the-minimum-bitwise-array-ii,788.2648089999999,881.4927809999999,,779.4062970000001,,,767.9638970000001,,,,767.9638970000001,"['rank_5', 'rank_2']"
leetcode_3612_adjacent-increasing-subarrays-detection-i,797.923262,805.157056,799.9148289999998,785.809326,801.7357009999998,,835.4723329999999,817.420951,810.2138979999997,,785.809326,"['rank_2', 'rank_1', 'rank_3', 'rank_7', 'rank_6', 'rank_5']"
leetcode_3613_maximize-amount-after-two-days-of-conversions,987.6946420000002,785.472588,764.844869,831.4353119999998,,821.2650370000001,821.509124,802.194281,849.115579,,764.844869,"['rank_1', 'rank_6', 'rank_4', 'rank_5', 'rank_2', 'rank_7']"
leetcode_3616_make-array-elements-equal-to-zero,834.090432,884.665026,881.2572420000001,883.9637580000002,795.1186650000001,808.9685460000002,838.206827,,,,795.1186650000001,"['rank_3', 'rank_4', 'rank_5', 'rank_1', 'rank_2']"
leetcode_3617_find-the-original-typed-string-i,790.939299,920.0333809999998,946.4004920000002,,787.203125,799.8071190000002,,828.8305690000002,817.0238980000003,,787.203125,"['rank_3', 'rank_4', 'rank_7', 'rank_6', 'rank_1']"
leetcode_3618_find-the-original-typed-string-ii,810.4853479999999,757.8416920000001,859.499317,808.3453200000001,,760.744051,836.6667739999999,,836.2101829999998,,760.744051,"['rank_4', 'rank_2', 'rank_7', 'rank_5', 'rank_1']"
leetcode_3619_adjacent-increasing-subarrays-detection-ii,741.59616,788.2637759999999,912.331997,,,869.7646650000002,,,868.451667,,868.451667,"['rank_7', 'rank_4', 'rank_1']"
leetcode_3620_maximum-number-of-distinct-elements-after-operations,808.1688839999999,824.8292910000001,826.751612,868.539123,820.247025,,926.299857,825.856472,880.3960529999999,715.939678,715.939678,"['rank_8', 'rank_3', 'rank_6', 'rank_1', 'rank_2', 'rank_7', 'rank_5']"
leetcode_3621_minimum-operations-to-make-array-values-equal-to-k,809.8881240000001,928.4908129999999,,916.8807179999999,,878.855499,891.572518,,805.1557000000001,784.9973569999999,784.9973569999999,"['rank_8', 'rank_7', 'rank_4', 'rank_5', 'rank_2']"
leetcode_3622_maximum-frequency-of-an-element-after-performing-operations-i,,,,,,,,,,,,[]
leetcode_3625_stone-removal-game,834.2656670000001,813.767753,758.2684080000001,768.062698,777.9825050000002,900.8165500000001,883.829141,844.485698,815.375252,645.4054770000001,645.4054770000001,"['rank_8', 'rank_1', 'rank_2', 'rank_3', 'rank_7', 'rank_6', 'rank_5', 'rank_4']"
leetcode_3626_smallest-divisible-digit-product-i,763.969691,823.4523419999999,883.8625679999999,871.4947520000003,805.4679510000001,809.657354,816.5706919999999,783.7371570000001,810.1299400000001,,783.7371570000001,"['rank_6', 'rank_3', 'rank_4', 'rank_7', 'rank_5', 'rank_2', 'rank_1']"
leetcode_3627_find-minimum-time-to-reach-last-room-i,815.2170879999999,795.5729600000001,901.1068799999999,,883.332591,936.949429,874.3148749999999,807.5180300000002,,984.7592359999999,807.5180300000002,"['rank_6', 'rank_5', 'rank_3', 'rank_1', 'rank_4', 'rank_8']"
leetcode_3629_total-characters-in-string-after-transformations-i,793.6688220000001,1429.5638990000002,1296.6726059999999,1312.64266,893.782306,1372.048986,1439.2402270000002,,1345.405113,746.6090630000001,746.6090630000001,"['rank_8', 'rank_3', 'rank_1', 'rank_2', 'rank_7', 'rank_4', 'rank_5']"
leetcode_3630_total-characters-in-string-after-transformations-ii,1523.450451,,,,1242.309744,,1481.402313,1256.2215039999999,,,1242.309744,"['rank_3', 'rank_6', 'rank_5']"
leetcode_3631_count-k-reducible-numbers-less-than-n,872.792681,914.2787349999999,10225.493093000001,823.0279720000001,876.9830179999999,,892.7236529999999,792.058591,,,792.058591,"['rank_6', 'rank_2', 'rank_3', 'rank_5', 'rank_1']"
leetcode_3632_button-with-longest-push-time,846.748735,784.182144,816.058454,780.6069190000001,,816.907717,840.6463430000003,887.4643669999999,912.1294330000001,870.0179260000003,780.6069190000001,"['rank_2', 'rank_1', 'rank_4', 'rank_5', 'rank_8', 'rank_6', 'rank_7']"
leetcode_3633_maximize-the-number-of-target-nodes-after-connecting-trees-i,862.8970620000002,,,875.692523,,,811.3733179999999,,820.0808639999999,,811.3733179999999,"['rank_5', 'rank_7', 'rank_2']"
leetcode_3634_find-mirror-score-of-a-string,870.3989729999998,744.050344,916.2004420000001,931.7604889999997,877.6178360000001,926.4210989999999,817.0682449999999,,886.568575,784.648874,784.648874,"['rank_8', 'rank_5', 'rank_3', 'rank_7', 'rank_1', 'rank_4', 'rank_2']"
leetcode_3636_check-balanced-string,830.3434030000001,796.6721080000001,755.96482,828.4298939999998,765.261469,772.7698160000001,851.4372309999999,846.2462099999998,842.6222700000002,820.8786190000001,755.96482,"['rank_1', 'rank_3', 'rank_4', 'rank_8', 'rank_2', 'rank_7', 'rank_6', 'rank_5']"
leetcode_3637_count-number-of-balanced-permutations,1002.4293949999999,860.788889,,,,1140.735956,1009.94889,,1391.847785,782.6037440000001,782.6037440000001,"['rank_8', 'rank_5', 'rank_4', 'rank_7']"
leetcode_3639_zero-array-transformation-i,901.277948,892.1085650000001,881.4771400000001,872.1485689999998,822.1308409999999,,799.51171,799.6358270000002,872.385849,709.592186,709.592186,"['rank_8', 'rank_5', 'rank_6', 'rank_3', 'rank_2', 'rank_7', 'rank_1']"
leetcode_3640_maximum-frequency-of-an-element-after-performing-operations-ii,916.4147870000002,762.343437,,802.9696329999999,,,,923.1435140000001,833.422226,,802.9696329999999,"['rank_2', 'rank_7', 'rank_6']"
leetcode_3643_zero-array-transformation-ii,763.4323299999999,782.1513290000001,901.742888,856.093102,,918.4841190000001,814.6494289999999,806.6519119999999,,662.143267,662.143267,"['rank_8', 'rank_6', 'rank_5', 'rank_2', 'rank_1', 'rank_4']"
leetcode_3644_minimum-positive-sum-subarray,833.914339,971.6435390000001,756.0706329999999,836.7367579999999,886.8570460000001,894.715986,894.677609,876.8143040000001,,,756.0706329999999,"['rank_1', 'rank_2', 'rank_6', 'rank_3', 'rank_5', 'rank_4']"
leetcode_3646_sum-of-good-subsequences,901.9106499999999,875.9559970000003,951.7333380000001,,841.3575219999999,837.912945,,898.84,961.9830639999999,880.7078380000002,837.912945,"['rank_4', 'rank_3', 'rank_8', 'rank_6', 'rank_1', 'rank_7']"
leetcode_3647_zero-array-transformation-iii,797.89547,850.75869,,,828.223721,817.382971,,828.8459409999999,806.1355879999999,844.4878940000001,806.1355879999999,"['rank_7', 'rank_4', 'rank_3', 'rank_6', 'rank_8']"
leetcode_3648_find-the-maximum-number-of-fruits-collected,,818.1647949999999,,,,,,,,,,[]
leetcode_3649_minimum-time-to-break-locks-i,958.1436979999997,,,895.7917440000001,,976.1391189999998,,1091.813025,,,895.7917440000001,"['rank_2', 'rank_4', 'rank_6']"
leetcode_3651_transformed-array,825.4378379999999,906.859599,792.9219840000001,839.8319390000003,794.873785,714.4640320000001,827.689731,892.9890059999999,966.5593689999998,821.9742919999999,714.4640320000001,"['rank_4', 'rank_1', 'rank_3', 'rank_8', 'rank_5', 'rank_2', 'rank_6', 'rank_7']"
leetcode_3653_maximum-subarray-sum-with-length-divisible-by-k,867.4898770000001,786.668198,756.26491,885.9132549999999,834.2163229999999,828.571774,838.6426590000002,897.0934849999999,833.5815470000001,901.0965119999998,756.26491,"['rank_1', 'rank_4', 'rank_7', 'rank_3', 'rank_5', 'rank_2', 'rank_6', 'rank_8']"
leetcode_3654_minimum-array-sum,,858.719955,,,,,,,,,,[]
leetcode_3656_minimum-number-of-operations-to-make-elements-in-array-distinct,857.010581,904.647805,,806.989385,759.17021,,,,905.26209,,759.17021,"['rank_3', 'rank_2', 'rank_7']"
leetcode_3657_check-if-grid-can-be-cut-into-sections,766.970364,838.033063,,,,,,787.602152,,,787.602152,['rank_6']
leetcode_3659_count-paths-with-the-given-xor-value,850.974591,779.2632299999998,767.6087729999999,,,,,898.2036160000001,,,767.6087729999999,"['rank_1', 'rank_6']"
leetcode_3675_maximize-sum-of-weights-after-edge-removals,809.3500559999999,839.6219040000002,,,,,829.122725,,,,829.122725,['rank_5']
leetcode_3676_smallest-number-with-all-set-bits,875.2469159999999,762.8606990000002,,796.4273979999999,,874.4647689999999,880.9003420000001,,853.2494720000002,726.3171060000001,726.3171060000001,"['rank_8', 'rank_2', 'rank_7', 'rank_4', 'rank_5']"
leetcode_3677_maximum-amount-of-money-robot-can-earn,,839.168954,,,,,,,,,,[]
leetcode_3680_count-connected-components-in-lcm-graph,841.372147,978.14096,845.264566,,,823.5863940000002,831.4051289999999,836.2614449999999,837.635216,,823.5863940000002,"['rank_4', 'rank_5', 'rank_6', 'rank_7', 'rank_1']"
leetcode_3681_maximum-area-rectangle-with-point-constraints-i,852.5482509999999,757.5487800000001,907.8054550000002,790.4069629999999,872.683814,837.874043,888.8540879999998,758.4388630000002,821.9947050000001,747.0546310000001,747.0546310000001,"['rank_8', 'rank_6', 'rank_2', 'rank_7', 'rank_4', 'rank_3', 'rank_5', 'rank_1']"
leetcode_3682_count-the-number-of-arrays-with-k-matching-adjacent-elements,846.140706,5804.380507999999,885.479507,879.3455210000001,,5476.331044,5345.187502,808.2857680000001,918.613382,1243.3091630000001,808.2857680000001,"['rank_6', 'rank_2', 'rank_1', 'rank_7', 'rank_8', 'rank_5', 'rank_4']"
leetcode_3683_find-the-lexicographically-largest-string-from-the-box-i,,751.72078,,,,,,,,,,[]
leetcode_3684_substring-matching-pattern,760.210045,791.230856,843.749041,811.1653390000001,,802.0353220000002,777.0036720000002,,830.0875790000001,,777.0036720000002,"['rank_5', 'rank_4', 'rank_2', 'rank_7', 'rank_1']"
leetcode_3685_count-subarrays-of-length-three-with-a-condition,801.2064649999999,931.586979,829.9992359999999,750.6067289999997,813.345207,803.6613799999999,812.5373579999998,909.7038120000001,841.146022,637.844959,637.844959,"['rank_8', 'rank_2', 'rank_4', 'rank_5', 'rank_3', 'rank_1', 'rank_7', 'rank_6']"
leetcode_3687_longest-special-path,846.9299090000001,758.51707,,,908.0320089999999,,,924.283694,,,908.0320089999999,"['rank_3', 'rank_6']"
leetcode_3689_maximum-area-rectangle-with-point-constraints-ii,,764.1992220000001,878.634897,801.9174059999999,,937.634282,779.0152299999999,,811.6519100000003,,779.0152299999999,"['rank_5', 'rank_2', 'rank_7', 'rank_1', 'rank_4']"
leetcode_3690_smallest-substring-with-identical-characters-i,,832.1504780000001,814.7955709999999,,,883.4289950000002,815.4073229999998,825.837682,834.3430010000001,860.6341939999999,814.7955709999999,"['rank_1', 'rank_5', 'rank_6', 'rank_7', 'rank_8', 'rank_4']"
leetcode_3691_minimum-operations-to-make-columns-strictly-increasing,783.7179209999999,801.6081899999999,841.3667949999999,847.4553079999998,827.4764700000001,787.6917250000001,851.5004200000001,792.1358290000001,820.1832480000002,731.7841510000001,731.7841510000001,"['rank_8', 'rank_4', 'rank_6', 'rank_7', 'rank_3', 'rank_1', 'rank_2', 'rank_5']"
leetcode_3696_count-substrings-divisible-by-last-digit,,830.1637020000001,,915.2790379999999,,879.7595520000002,,,,,879.7595520000002,"['rank_4', 'rank_2']"
leetcode_3702_maximum-subarray-with-equal-products,816.8227430000001,824.7359,,936.3906489999999,,,,,802.772456,,802.772456,"['rank_7', 'rank_2']"
leetcode_3704_count-partitions-with-even-sum-difference,816.8860219999999,751.91321,846.9257520000001,,772.2143259999999,774.9059619999998,876.234642,827.78237,835.7106100000002,747.7556480000001,747.7556480000001,"['rank_8', 'rank_3', 'rank_4', 'rank_6', 'rank_7', 'rank_1', 'rank_5']"
leetcode_3708_zigzag-grid-traversal-with-skip,817.909378,747.6669870000001,,,874.832918,878.2263229999999,,846.0038079999999,783.606674,,783.606674,"['rank_7', 'rank_6', 'rank_3', 'rank_4']"
leetcode_3709_find-special-substring-of-length-k,835.7343259999999,793.2769830000001,878.353498,885.800819,,851.887282,824.2302999999998,,,,824.2302999999998,"['rank_5', 'rank_4', 'rank_1', 'rank_2']"
leetcode_3712_minimum-cost-to-make-arrays-identical,773.4708290000001,779.862632,852.6027589999999,,870.9969439999999,831.166491,899.6390879999999,888.033911,817.9457240000002,889.3787709999999,817.9457240000002,"['rank_7', 'rank_4', 'rank_1', 'rank_3', 'rank_6', 'rank_8', 'rank_5']"
leetcode_3721_count-mentions-per-user,,801.989977,780.7826590000002,798.2790439999999,,856.828219,817.206288,,883.9766020000001,,780.7826590000002,"['rank_1', 'rank_2', 'rank_5', 'rank_4', 'rank_7']"
leetcode_3723_sum-of-good-numbers,836.160127,753.4831789999998,784.2179530000001,856.9240819999999,808.702215,798.0579019999999,933.46575,780.0114080000001,,,780.0114080000001,"['rank_6', 'rank_1', 'rank_4', 'rank_3', 'rank_2', 'rank_5']"
leetcode_3731_sum-of-variable-length-subarrays,837.5780770000001,784.3207600000001,810.6440520000001,747.545255,839.314458,,793.6077660000001,826.1029759999999,,,747.545255,"['rank_2', 'rank_5', 'rank_1', 'rank_6', 'rank_3']"
leetcode_3733_length-of-longest-v-shaped-diagonal-segment,883.950108,805.806857,,924.435956,,,,,,,924.435956,['rank_2']
leetcode_3736_find-valid-pair-of-adjacent-digits-in-string,814.458625,781.364361,871.6446950000002,828.0797839999999,812.8142029999999,837.1208260000001,789.7297230000001,800.6351790000001,844.2981970000001,658.144814,658.144814,"['rank_8', 'rank_5', 'rank_6', 'rank_3', 'rank_2', 'rank_4', 'rank_7', 'rank_1']"
leetcode_3737_paint-house-iv,892.0349659999999,814.4001129999999,892.292731,849.603397,,,859.614376,840.567606,845.493083,784.028644,784.028644,"['rank_8', 'rank_6', 'rank_7', 'rank_2', 'rank_5', 'rank_1']"
leetcode_3739_manhattan-distances-of-all-arrangements-of-pieces,869.4292199999999,13103.818652,5890.470726999999,,12933.794523000002,1017.418871,12873.768575999999,5943.1234110000005,,,1017.418871,"['rank_4', 'rank_1', 'rank_6', 'rank_5', 'rank_3']"
leetcode_3741_reschedule-meetings-for-maximum-free-time-ii,,817.1262019999998,,,,,,,,,,[]
leetcode_3743_reschedule-meetings-for-maximum-free-time-i,852.887834,824.7794269999998,,,,,,,795.955565,,795.955565,['rank_7']
leetcode_3747_maximum-difference-between-adjacent-elements-in-a-circular-array,804.1395170000001,791.9471750000001,845.4882670000001,808.69762,,855.7848770000003,803.6052649999999,841.8968070000001,901.5041169999998,,803.6052649999999,"['rank_5', 'rank_2', 'rank_6', 'rank_1', 'rank_4', 'rank_7']"
